input,translation
O60641,R-HSA-8986944
O60641,R-HSA-9616222
O60645,R-HSA-975957
O60645,R-HSA-181429
O60645,R-HSA-877300
O60656,R-HSA-977225
O60656,R-HSA-73762
O60656,R-HSA-4085377
O60656,R-HSA-5654228
O60658,R-HSA-1433557
O60662,R-HSA-9664422
O60662,R-HSA-9616222
O60664,R-HSA-2243919
O60664,R-HSA-156902
O60664,R-HSA-5654704
O60664,R-HSA-9707564
O60664,R-HSA-4420097
O60664,R-HSA-9609736
O60669,R-HSA-909733
O60671,R-HSA-6782210
O60671,R-HSA-3000178
O60671,R-HSA-83936
O60671,R-HSA-9660821
O60671,R-HSA-375276
O60671,R-HSA-400253
O60671,R-HSA-168303
O60673,R-HSA-9634597
O60673,R-HSA-450385
O60673,R-HSA-450408
O60674,R-HSA-9708530
O60674,R-HSA-9609523
O60674,R-HSA-9609523
O60674,R-HSA-180746
O60674,R-HSA-170984
O60674,R-HSA-76071
O60674,R-HSA-2500257
O60674,R-HSA-73772
O60674,R-HSA-444209
O60674,R-HSA-5675221
O60674,R-HSA-389960
O60674,R-HSA-432722
O60674,R-HSA-1483255
O60674,R-HSA-202424
O60674,R-HSA-9662361
O60674,R-HSA-8866652
O60674,R-HSA-176407
O60674,R-HSA-72706
O60674,R-HSA-8852276
O60674,R-HSA-9668328
O60674,R-HSA-109704
O60674,R-HSA-9033241
O60674,R-HSA-426486
O60674,R-HSA-9755511
O60674,R-HSA-9633012
O60674,R-HSA-202733
O60674,R-HSA-3928664
O60674,R-HSA-6807878
O60674,R-HSA-212436
O60674,R-HSA-2871837
O60674,R-HSA-75105
O60674,R-HSA-1170546
O60674,R-HSA-198933
O60674,R-HSA-6783783
O60674,R-HSA-2219530
O60674,R-HSA-5620912
O60674,R-HSA-9609690
O60674,R-HSA-72689
O60674,R-HSA-111464
O60674,R-HSA-168333
O60674,R-HSA-8951671
O60674,R-HSA-3371497
O60674,R-HSA-381340
O60674,R-HSA-446199
O60674,R-HSA-6790901
O60674,R-HSA-211935
O60674,R-HSA-2142770
O60674,R-HSA-8854214
O60674,R-HSA-9031628
O60674,R-HSA-1169091
O60675,R-HSA-167172
O60675,R-HSA-72165
O60675,R-HSA-9755511
O60675,R-HSA-9696270
O60675,R-HSA-8941856
O60675,R-HSA-174411
O60678,R-HSA-202427
O60678,R-HSA-392851
O60683,R-HSA-450604
O60683,R-HSA-110314
O60683,R-HSA-8866654
O60684,R-HSA-8951664
O60701,R-HSA-9664323
O60704,R-HSA-5619107
O60704,R-HSA-9664323
O60704,R-HSA-2559580
O60706,R-HSA-8941858
O60706,R-HSA-1855204
O60706,R-HSA-4641257
O60706,R-HSA-9027283
O60716,R-HSA-456926
O60716,R-HSA-418592
O60716,R-HSA-5678895
O60721,R-HSA-2672351
O60721,R-HSA-1433557
O60721,R-HSA-113507
O60725,R-HSA-2672351
O60725,R-HSA-187577
O60729,R-HSA-5621480
O60733,R-HSA-400042
O60733,R-HSA-2467813
O60733,R-HSA-2730905
O60733,R-HSA-1855204
O60733,R-HSA-176408
O60741,R-HSA-174113
O60749,R-HSA-9609690
O60755,R-HSA-2514859
O60755,R-HSA-9018677
O60760,R-HSA-389357
O60760,R-HSA-211976
O60762,R-HSA-3656225
O60762,R-HSA-8866427
O60762,R-HSA-2168880
O60762,R-HSA-5389840
O60763,R-HSA-8873719
O60763,R-HSA-418594
O60763,R-HSA-9013405
O60765,R-HSA-180746
O60779,R-HSA-9014826
O60783,R-HSA-380284
O60783,R-HSA-2132295
O60783,R-HSA-909733
O60783,R-HSA-381426
O60784,R-HSA-186797
O60814,R-HSA-9657689
O60814,R-HSA-2467813
O60814,R-HSA-9717207
O60814,R-HSA-9014325
O60814,R-HSA-159231
O60814,R-HSA-380108
O60814,R-HSA-72706
O60814,R-HSA-416476
O60814,R-HSA-5655253
O60814,R-HSA-5419276
O60814,R-HSA-9637628
O60814,R-HSA-9032845
O60814,R-HSA-167238
O60814,R-HSA-5689877
O60814,R-HSA-5365859
O60814,R-HSA-9614657
O60814,R-HSA-2299718
O60814,R-HSA-5620912
O60814,R-HSA-9028335
O60814,R-HSA-445144
O60814,R-HSA-176974
O60814,R-HSA-72689
O60814,R-HSA-879415
O60814,R-HSA-9664565
O60814,R-HSA-6807505
O60814,R-HSA-2871809
O60814,R-HSA-5250989
O60814,R-HSA-190840
O60814,R-HSA-2454202
O60814,R-HSA-164843
O60814,R-HSA-975577
O60814,R-HSA-445989
O60814,R-HSA-1266695
O60814,R-HSA-5250958
O60814,R-HSA-5358346
O60814,R-HSA-1799339
O60814,R-HSA-9013404
O60814,R-HSA-9705462
O60814,R-HSA-9018519
O60814,R-HSA-167200
O60814,R-HSA-8856828
O60814,R-HSA-163359
O60814,R-HSA-9648025
O60814,R-HSA-9752946
O60814,R-HSA-1475029
O60814,R-HSA-187577
O60814,R-HSA-180534
O60814,R-HSA-456926
O60825,R-HSA-202733
O60826,R-HSA-392851
O60828,R-HSA-9705671
O60830,R-HSA-8953750
O60830,R-HSA-420499
O60832,R-HSA-5676590
O60832,R-HSA-6804756
O60841,R-HSA-1257604
O60858,R-HSA-72203
O60870,R-HSA-9020591
O60879-2,R-HSA-5620924
O60879-3,R-HSA-209968
O60879-3,R-HSA-6791226
O60879,R-HSA-71064
O60880,R-HSA-975957
O60882,R-HSA-5223345
O60882,R-HSA-164944
O60882,R-HSA-9705671
O60882,R-HSA-9013406
O60883,R-HSA-156902
O60883,R-HSA-400511
O60884,R-HSA-5467340
O60885,R-HSA-204005
O60890,R-HSA-432040
O60890,R-HSA-76042
O60890,R-HSA-2559580
O60890,R-HSA-6791226
O60890,R-HSA-1650814
O60890,R-HSA-9670095
O60890,R-HSA-73621
O60890,R-HSA-156902
O60890,R-HSA-3232118
O60890,R-HSA-9645460
O60894,R-HSA-196108
O60894,R-HSA-444473
O60894,R-HSA-390522
O60895,R-HSA-3928665
O60895,R-HSA-5610785
O60895,R-HSA-6814122
O60896,R-HSA-4608870
O60896,R-HSA-9726840
O60896,R-HSA-5675482
O60906,R-HSA-9705671
O60906,R-HSA-9013407
O60906,R-HSA-6806664
O60907,R-HSA-418886
O60907,R-HSA-212436
O60907,R-HSA-2122948
O60907,R-HSA-156588
O60907,R-HSA-174084
O60907,R-HSA-1474228
O60907,R-HSA-8856828
O60907,R-HSA-4086398
O60907,R-HSA-9037629
O60907,R-HSA-3000484
O60907,R-HSA-376172
O60907,R-HSA-70921
O60907,R-HSA-8862803
O60907,R-HSA-5365859
O60907,R-HSA-917977
O60907,R-HSA-2173795
O60907,R-HSA-6807505
O60907,R-HSA-156827
O60907,R-HSA-6785807
O60907,R-HSA-6798695
O60909,R-HSA-71240
O60909,R-HSA-9679191
O60911,R-HSA-8866654
O60911,R-HSA-5610783
O60911,R-HSA-373080
O60911,R-HSA-936440
O60911,R-HSA-3769402
O60911,R-HSA-1799339
O60911,R-HSA-9678110
O60921,R-HSA-197264
O60921,R-HSA-727802
O60921,R-HSA-446107
O60921,R-HSA-877300
O60921,R-HSA-389887
O60921,R-HSA-9656223
O60921,R-HSA-6790901
O60925,R-HSA-9026519
O60931,R-HSA-9033500
O60931,R-HSA-8939902
O60934,R-HSA-9660821
O60934,R-HSA-202733
O60934,R-HSA-5617472
O60934,R-HSA-3299685
O60934,R-HSA-2299718
O60934,R-HSA-2672351
O60934,R-HSA-3295583
O60934,R-HSA-72764
O60934,R-HSA-2033519
O60934,R-HSA-193634
O60934,R-HSA-5579022
O60934,R-HSA-2132295
O60934,R-HSA-9710421
O60934,R-HSA-196791
O60934,R-HSA-382556
O60934,R-HSA-6798695
O60934,R-HSA-73762
O60934,R-HSA-9660821
O60934,R-HSA-156902
O60934,R-HSA-1268020
O60938,R-HSA-3928663
O60938,R-HSA-909733
O60938,R-HSA-159236
O60938,R-HSA-69656
O60938,R-HSA-8849175
O60939,R-HSA-1461957
O60939,R-HSA-75955
O60939,R-HSA-9013423
O60942,R-HSA-201681
O60942,R-HSA-6798695
O60942,R-HSA-5696395
O69622,R-HSA-167238
O69623,R-HSA-2029482
O75015,R-HSA-381753
O75015,R-HSA-5083635
O75019,R-HSA-1799339
O75022,R-HSA-418594
O75022,R-HSA-76066
O75023,R-HSA-9022692
O75027,R-HSA-982772
O75027,R-HSA-1660661
O75030,R-HSA-8866911
O75037,R-HSA-1234176
O75037,R-HSA-6783783
O75038,R-HSA-6798695
O75044,R-HSA-5620912
O75044,R-HSA-8873719
O75044,R-HSA-8964046
O75044,R-HSA-983168
O75044,R-HSA-192823
O75044,R-HSA-909733
O75044,R-HSA-9633012
O75044,R-HSA-198753
O75051,R-HSA-6814122
O75051,R-HSA-5678895
O75051,R-HSA-2122948
O75051,R-HSA-9614657
O75051,R-HSA-445144
O75051,R-HSA-936440
O75056,R-HSA-212436
O75056,R-HSA-6798695
O75056,R-HSA-193368
O75056,R-HSA-9609523
O75056,R-HSA-198933
O75056,R-HSA-193648
O75056,R-HSA-5693554
O75056,R-HSA-76066
O75056,R-HSA-6785807
O75056,R-HSA-9032845
O75056,R-HSA-380994
O75056,R-HSA-73943
O75056,R-HSA-72689
O75056,R-HSA-76066
O75056,R-HSA-5626467
O75061,R-HSA-5654727
O75061,R-HSA-168638
O75061,R-HSA-3270619
O75064,R-HSA-5693607
O75077,R-HSA-2142691
O75078,R-HSA-6805567
O75083,R-HSA-165159
O75084,R-HSA-380284
O75084,R-HSA-6785807
O75084,R-HSA-174113
O75084,R-HSA-381426
O75084,R-HSA-9610379
O75084,R-HSA-9706369
O75093,R-HSA-5578749
O75093,R-HSA-166663
O75093,R-HSA-416482
O75093,R-HSA-5676590
O75093,R-HSA-9705671
O75094,R-HSA-72163
O75094,R-HSA-2132295
O75094,R-HSA-5619094
O75094,R-HSA-159418
O75096,R-HSA-9013508
O75106,R-HSA-5689603
O75110,R-HSA-912694
O75113,R-HSA-72163
O75116,R-HSA-983170
O75116,R-HSA-9753281
O75116,R-HSA-2871796
O75116,R-HSA-912446
O75116,R-HSA-167044
O75116,R-HSA-6798695
O75116,R-HSA-977606
O75116,R-HSA-3560783
O75116,R-HSA-140837
O75116,R-HSA-9020702
O75116,R-HSA-167290
O75116,R-HSA-174417
O75116,R-HSA-9717207
O75116,R-HSA-1799339
O75116,R-HSA-8934593
O75122,R-HSA-912694
O75122,R-HSA-400042
O75122,R-HSA-9649948
O75122,R-HSA-9705671
O75122,R-HSA-176974
O75122,R-HSA-9696273
O75122,R-HSA-9645135
O75131,R-HSA-2168880
O75131,R-HSA-8941858
O75140,R-HSA-110331
O75143,R-HSA-6784531
O75144,R-HSA-400511
O75145,R-HSA-5673000
O75145,R-HSA-9639775
O75145,R-HSA-5620924
O75145,R-HSA-203615
O75145,R-HSA-8856828
O75145,R-HSA-427413
O75146,R-HSA-983168
O75146,R-HSA-933542
O75147,R-HSA-110328
O75150,R-HSA-73728
O75151,R-HSA-5656169
O75152,R-HSA-1236977
O75152,R-HSA-2467813
O75152,R-HSA-349425
O75154,R-HSA-167246
O75159,R-HSA-8939236
O75159,R-HSA-983168
O75161,R-HSA-212436
O75161,R-HSA-352230
O75164,R-HSA-5626467
O75164,R-HSA-983695
O75164,R-HSA-9687136
O75165,R-HSA-198933
O75167,R-HSA-163210
O75173,R-HSA-447038
O75173,R-HSA-3371378
O75173,R-HSA-975956
O75173,R-HSA-5357786
O75175,R-HSA-8939236
O75175,R-HSA-156584
O75182-1,R-HSA-432720
O75182-1,R-HSA-5651801
O75182,R-HSA-205043
O75182,R-HSA-5250924
O75185,R-HSA-2453902
O75190,R-HSA-6796648
O75191,R-HSA-5601884
O75192,R-HSA-6798695
O75197,R-HSA-9031628
O75197,R-HSA-9013148
O75197,R-HSA-1266695
O75197,R-HSA-9619483
O75197,R-HSA-9752946
O75197,R-HSA-75815
O75197,R-HSA-75205
O75208,R-HSA-452723
O75223,R-HSA-389948
O75251,R-HSA-4086398
O75251,R-HSA-3928662
O75306,R-HSA-212436
O75306,R-HSA-983170
O75310,R-HSA-77387
O75310,R-HSA-5339716
O75311,R-HSA-72163
O75311,R-HSA-113501
O75317,R-HSA-167152
O75323,R-HSA-9609690
O75323,R-HSA-1236974
O75326,R-HSA-2129379
O75326,R-HSA-9022692
O75330,R-HSA-5607761
O75330,R-HSA-9664422
O75334,R-HSA-114508
O75334,R-HSA-5334118
O75334,R-HSA-5663220
O75334,R-HSA-433137
O75334,R-HSA-9673766
O75334,R-HSA-2454202
O75335,R-HSA-2871809
O75335,R-HSA-390471
O75335,R-HSA-2173795
O75335,R-HSA-9673767
O75335,R-HSA-9752946
O75335,R-HSA-5213460
O75339,R-HSA-1257604
O75342,R-HSA-6811440
O75343,R-HSA-983170
O75343,R-HSA-190861
O75343,R-HSA-159236
O75344,R-HSA-2022928
O75344,R-HSA-983695
O75346,R-HSA-2730905
O75347,R-HSA-6785807
O75348,R-HSA-442729
O75348,R-HSA-5610780
O75348,R-HSA-1474228
O75348,R-HSA-2871837
O75348,R-HSA-9010553
O75351,R-HSA-5689880
O75351,R-HSA-174084
O75352,R-HSA-9013420
O75352,R-HSA-69473
O75354,R-HSA-418885
O75355,R-HSA-76066
O75356,R-HSA-9752946
O75356,R-HSA-2871837
O75362,R-HSA-73772
O75369,R-HSA-76061
O75373,R-HSA-9664323
O75376,R-HSA-9709603
O75376,R-HSA-1489509
O75376,R-HSA-977225
O75376,R-HSA-72764
O75376,R-HSA-349425
O75376,R-HSA-70221
O75376,R-HSA-5210891
O75376,R-HSA-389661
O75376,R-HSA-6811558
O75376,R-HSA-110330
O75376,R-HSA-159236
O75376,R-HSA-1912408
O75376,R-HSA-418555
O75376,R-HSA-5423646
O75376,R-HSA-5654227
O75376,R-HSA-9707564
O75376,R-HSA-381753
O75376,R-HSA-512988
O75376,R-HSA-5675221
O75376,R-HSA-975956
O75376,R-HSA-72203
O75376,R-HSA-8951664
O75376,R-HSA-375276
O75376,R-HSA-5083625
O75376,R-HSA-5250924
O75376,R-HSA-9020702
O75376,R-HSA-72706
O75376,R-HSA-917937
O75379,R-HSA-5607764
O75379,R-HSA-6794361
O75379,R-HSA-912446
O75380,R-HSA-9637628
O75380,R-HSA-2559585
O75381,R-HSA-1368082
O75381,R-HSA-8948751
O75381,R-HSA-399719
O75381,R-HSA-418594
O75382,R-HSA-5625970
O75385,R-HSA-5693565
O75385,R-HSA-1222556
O75385,R-HSA-416476
O75385,R-HSA-9029558
O75386,R-HSA-3214847
O75387,R-HSA-6802955
O75388,R-HSA-9696273
O75388,R-HSA-9013149
O75390,R-HSA-937039
O75390,R-HSA-5693571
O75394,R-HSA-2672351
O75394,R-HSA-9752946
O75394,R-HSA-6807505
O75394,R-HSA-5663213
O75396,R-HSA-418555
O75396,R-HSA-418346
O75396,R-HSA-72706
O75396,R-HSA-2142816
O75400,R-HSA-3000157
O75417,R-HSA-1257604
O75419,R-HSA-3238698
O75419,R-HSA-9609690
O75419,R-HSA-163615
O75419,R-HSA-110056
O75431,R-HSA-1989781
O75431,R-HSA-983170
O75436,R-HSA-445989
O75437,R-HSA-6798695
O75438,R-HSA-6802955
O75438,R-HSA-937042
O75439,R-HSA-450520
O75439,R-HSA-1236974
O75443,R-HSA-449836
O75444,R-HSA-418555
O75446,R-HSA-6788467
O75446,R-HSA-1236382
O75446,R-HSA-9609690
O75448,R-HSA-69017
O75448,R-HSA-1799339
O75448,R-HSA-5654693
O75448,R-HSA-5673001
O75452,R-HSA-5419276
O75452,R-HSA-1483213
O75460,R-HSA-422356
O75460,R-HSA-2871809
O75461,R-HSA-5250968
O75461,R-HSA-416476
O75462,R-HSA-5675221
O75462,R-HSA-1474151
O75467,R-HSA-5578775
O75469-1,R-HSA-9013149
O75469-1,R-HSA-110330
O75469-2,R-HSA-350054
O75469-3,R-HSA-5389840
O75469-4,R-HSA-196791
O75469-5,R-HSA-202040
O75469-6,R-HSA-167238
O75469-7,R-HSA-1236974
O75473,R-HSA-1855204
O75474,R-HSA-2129379
O75474,R-HSA-4420097
O75475,R-HSA-525793
O75475,R-HSA-139853
O75475,R-HSA-9696270
O75475,R-HSA-6791226
O75475,R-HSA-9633012
O75475,R-HSA-5620912
O75477,R-HSA-9010553
O75477,R-HSA-1660516
O75478,R-HSA-202424
O75486,R-HSA-9610379
O75487,R-HSA-6804756
O75487,R-HSA-73856
O75487,R-HSA-8931987
O75487,R-HSA-983170
O75487,R-HSA-5173214
O75487,R-HSA-1483166
O75487,R-HSA-166058
O75487,R-HSA-983695
O75487,R-HSA-9696273
O75487,R-HSA-9633012
O75487,R-HSA-381676
O75487,R-HSA-5669034
O75489,R-HSA-5632684
O75489,R-HSA-9679191
O75489,R-HSA-432040
O75494,R-HSA-168638
O75496,R-HSA-437239
O75496,R-HSA-9725370
O75496,R-HSA-9013148
O75506,R-HSA-983695
O75506,R-HSA-8854518
O75506,R-HSA-399956
O75508,R-HSA-6811434
O75509,R-HSA-9609523
O75521-2,R-HSA-2173788
O75521-2,R-HSA-380270
O75521-2,R-HSA-202424
O75525,R-HSA-1236394
O75528,R-HSA-174084
O75528,R-HSA-380259
O75529,R-HSA-174411
O75530,R-HSA-2168880
O75530,R-HSA-2730905
O75530,R-HSA-9027276
O75530,R-HSA-1834949
O75530,R-HSA-5358493
O75530,R-HSA-8866911
O75530,R-HSA-1462054
O75530,R-HSA-5654704
O75530,R-HSA-975957
O75531,R-HSA-9664323
O75531,R-HSA-3899300
O75531,R-HSA-392451
O75531,R-HSA-8931987
O75531,R-HSA-375276
O75531,R-HSA-1482788
O75531,R-HSA-2132295
O75531,R-HSA-1234176
O75533,R-HSA-5358565
O75533,R-HSA-5389840
O75533,R-HSA-1169091
O75553,R-HSA-9604323
O75554,R-HSA-168333
O75563,R-HSA-6796648
O75569,R-HSA-8866654
O75569,R-HSA-373080
O75575,R-HSA-9709570
O75575,R-HSA-2122947
O75575,R-HSA-5602498
O75575,R-HSA-389948
O75575,R-HSA-9018519
O75575,R-HSA-6804756
O75575,R-HSA-204174
O75575,R-HSA-9013148
O75575,R-HSA-428643
O75575,R-HSA-216083
O75578,R-HSA-195253
O75578,R-HSA-9752946
O75578,R-HSA-212436
O75578,R-HSA-8943724
O75581,R-HSA-5689880
O75581,R-HSA-6809371
O75581,R-HSA-1169091
O75581,R-HSA-4086398
O75581,R-HSA-2029481
O75581,R-HSA-937072
O75582,R-HSA-8939236
O75582,R-HSA-8951664
O75582,R-HSA-212436
O75582,R-HSA-975871
O75582,R-HSA-202733
O75586,R-HSA-2022870
O75586,R-HSA-180910
O75586,R-HSA-174084
O75586,R-HSA-5210891
O75593,R-HSA-9710421
O75593,R-HSA-6803157
O75593,R-HSA-379726
O75594,R-HSA-5673000
O75594,R-HSA-5626467
O75600,R-HSA-9674555
O75604,R-HSA-390696
O75604,R-HSA-197264
O75604,R-HSA-8873719
O75604,R-HSA-1912420
O75604,R-HSA-190861
O75608,R-HSA-983712
O75608,R-HSA-211733
O75610,R-HSA-1296061
O75610,R-HSA-5610785
O75616,R-HSA-5607761
O75616,R-HSA-3295583
O75616,R-HSA-380994
O75616,R-HSA-381771
O75626,R-HSA-877300
O75626,R-HSA-2467813
O75629,R-HSA-6796648
O75636,R-HSA-2465910
O75636,R-HSA-1433559
O75636,R-HSA-380320
O75643,R-HSA-5673001
O75643,R-HSA-975634
O75648,R-HSA-8854518
O75665,R-HSA-977606
O75665,R-HSA-6785807
O75665,R-HSA-9013422
O75665,R-HSA-5467348
O75665,R-HSA-9664422
O75665,R-HSA-9615017
O75665,R-HSA-4641257
O75665,R-HSA-389661
O75676,R-HSA-5690714
O75688,R-HSA-2871809
O75688,R-HSA-2132295
O75688,R-HSA-9634597
O75689,R-HSA-202733
O75690,R-HSA-9033241
O75691,R-HSA-68867
O75691,R-HSA-5223345
O75694,R-HSA-9656223
O75694,R-HSA-6790901
O75694,R-HSA-191859
O75694,R-HSA-9610379
O75694,R-HSA-933542
O75694,R-HSA-975957
O75694,R-HSA-2453864
O75694,R-HSA-5693571
O75694,R-HSA-1483191
O75694,R-HSA-69473
O75694,R-HSA-8874081
O75694,R-HSA-5673001
O75694,R-HSA-166663
O75694,R-HSA-9013106
O75694,R-HSA-909733
O75694,R-HSA-1236977
O75694,R-HSA-8873719
O75694,R-HSA-5619101
O75694,R-HSA-202733
O75694,R-HSA-1482788
O75694,R-HSA-71032
O75694,R-HSA-5693571
O75694,R-HSA-205043
O75694,R-HSA-159227
O75694,R-HSA-5676590
O75694,R-HSA-8951664
O75694,R-HSA-5610787
O75694,R-HSA-975144
O75694,R-HSA-9661069
O75694,R-HSA-3371599
O75694,R-HSA-174113
O75695,R-HSA-8963889
O75712,R-HSA-9013149
O75715,R-HSA-3000178
O75718,R-HSA-141444
O75746,R-HSA-202433
O75746,R-HSA-72764
O75746,R-HSA-9616222
O75747,R-HSA-350562
O75747,R-HSA-2122948
O75751,R-HSA-6811558
O75751,R-HSA-9710421
O75752,R-HSA-9013404
O75762,R-HSA-1799339
O75771,R-HSA-1474228
O75771,R-HSA-8950505
O75771,R-HSA-2219530
O75771,R-HSA-167200
O75771,R-HSA-198933
O75771,R-HSA-6803211
O75771,R-HSA-77350
O75771,R-HSA-5358749
O75771,R-HSA-73728
O75771,R-HSA-68867
O75787,R-HSA-8853659
O75787,R-HSA-8936459
O75791,R-HSA-429958
O75791,R-HSA-140534
O75791,R-HSA-3656253
O75791,R-HSA-9013973
O75791,R-HSA-416476
O75791,R-HSA-382556
O75791,R-HSA-8948747
O75791,R-HSA-199920
O75795,R-HSA-8856828
O75795,R-HSA-6809371
O75807,R-HSA-749476
O75807,R-HSA-162588
O75808,R-HSA-73780
O75817,R-HSA-9707616
O75818,R-HSA-354192
O75818,R-HSA-3214858
O75820,R-HSA-73728
O75821,R-HSA-9020933
O75821,R-HSA-9648025
O75821,R-HSA-72689
O75821,R-HSA-201722
O75821,R-HSA-5603041
O75821,R-HSA-5678420
O75822,R-HSA-9007892
O75822,R-HSA-110331
O75822,R-HSA-8941413
O75822,R-HSA-8951664
O75822,R-HSA-933543
O75822,R-HSA-936837
O75828,R-HSA-2454202
O75832,R-HSA-9664422
O75832,R-HSA-416993
O75832,R-HSA-5663220
O75832,R-HSA-9013508
O75832,R-HSA-196299
O75832,R-HSA-3371453
O75832,R-HSA-437239
O75832,R-HSA-350864
O75832,R-HSA-167246
O75832,R-HSA-210745
O75832,R-HSA-9709570
O75832,R-HSA-6798695
O75832,R-HSA-399956
O75832,R-HSA-8955332
O75832,R-HSA-5686938
O75832,R-HSA-1474228
O75832,R-HSA-2454202
O75832,R-HSA-8986944
O75832,R-HSA-5655291
O75832,R-HSA-3295583
O75832,R-HSA-210990
O75832,R-HSA-201722
O75832,R-HSA-2871796
O75832,R-HSA-8951664
O75832,R-HSA-5620924
O75832,R-HSA-5693607
O75832,R-HSA-9725370
O75832,R-HSA-2033519
O75832,R-HSA-5620912
O75832,R-HSA-167161
O75832,R-HSA-975155
O75832,R-HSA-75955
O75832,R-HSA-6809371
O75832,R-HSA-428890
O75832,R-HSA-5655253
O75832,R-HSA-8951664
O75832,R-HSA-5687128
O75832,R-HSA-381426
O75832,R-HSA-1234176
O75832,R-HSA-2428933
O75832,R-HSA-4641263
O75832,R-HSA-2730905
O75832,R-HSA-5362768
O75832,R-HSA-9664323
O75832,R-HSA-9679504
O75832,R-HSA-8939902
O75832,R-HSA-8980692
O75832,R-HSA-983168
O75832,R-HSA-141444
O75832,R-HSA-933542
O75832,R-HSA-5684264
O75832,R-HSA-140875
O75832,R-HSA-977225
O75832,R-HSA-5693571
O75832,R-HSA-2454202
O75832,R-HSA-1855183
O75832,R-HSA-1474151
O75832,R-HSA-6805567
O75832,R-HSA-1632852
O75838,R-HSA-427389
O75838,R-HSA-2168880
O75843,R-HSA-6804758
O75845,R-HSA-8963896
O75845,R-HSA-170670
O75845,R-HSA-4420097
O75865,R-HSA-5655253
O75865,R-HSA-4641258
O75874,R-HSA-77288
O75874,R-HSA-3371571
O75874,R-HSA-5578749
O75874,R-HSA-5655862
O75874,R-HSA-170822
O75874,R-HSA-75876
O75880,R-HSA-6798695
O75880,R-HSA-1632852
O75880,R-HSA-3299685
O75881,R-HSA-166665
O75881,R-HSA-167162
O75881,R-HSA-9017802
O75881,R-HSA-6798695
O75881,R-HSA-5687128
O75886,R-HSA-5624138
O75886,R-HSA-3000178
O75886,R-HSA-110331
O75886,R-HSA-193807
O75886,R-HSA-9717207
O75886,R-HSA-8949613
O75886,R-HSA-983170
O75886,R-HSA-2644606
O75888,R-HSA-5610783
O75888,R-HSA-3899300
O75891,R-HSA-9664323
O75897,R-HSA-9694614
O75897,R-HSA-9614657
O75899,R-HSA-110331
O75899,R-HSA-5365859
O75899,R-HSA-2219530
O75899,R-HSA-166663
O75899,R-HSA-9617828
O75907,R-HSA-380259
O75907,R-HSA-5689880
O75907,R-HSA-2029481
O75908,R-HSA-73772
O75909,R-HSA-6798695
O75909,R-HSA-5621480
O75909,R-HSA-418594
O75909,R-HSA-1306955
O75909,R-HSA-167158
O75909,R-HSA-6798695
O75909,R-HSA-9717207
O75909,R-HSA-5368286
O75909,R-HSA-9664323
O75909,R-HSA-73762
O75911,R-HSA-167200
O75911,R-HSA-173623
O75912,R-HSA-5654699
O75914,R-HSA-5578998
O75914,R-HSA-2559582
O75914,R-HSA-1566948
O75914,R-HSA-6809371
O75914,R-HSA-3214841
O75914,R-HSA-450408
O75914,R-HSA-6783783
O75914,R-HSA-2029481
O75914,R-HSA-9646399
O75914,R-HSA-8943723
O75914,R-HSA-159236
O75914,R-HSA-9664323
O75914,R-HSA-9704646
O75914,R-HSA-2173791
O75915,R-HSA-9035034
O75916-3,R-HSA-1296025
O75916-3,R-HSA-8873719
O75916,R-HSA-418555
O75916,R-HSA-8854050
O75916,R-HSA-6805567
O75923,R-HSA-198933
O75923,R-HSA-418594
O75925,R-HSA-9013418
O75925,R-HSA-2871796
O75925,R-HSA-9613354
O75925,R-HSA-180689
O75925,R-HSA-5663220
O75925,R-HSA-5673001
O75925,R-HSA-964827
O75925,R-HSA-1433557
O75925,R-HSA-937039
O75928-1,R-HSA-9013508
O75928-1,R-HSA-2892247
O75928-1,R-HSA-5696400
O75928-1,R-HSA-5632987
O75928-1,R-HSA-5693579
O75928-2,R-HSA-74217
O75928-2,R-HSA-193648
O75928-2,R-HSA-111464
O75928,R-HSA-2173796
O75934,R-HSA-983695
O75935,R-HSA-5357956
O75935,R-HSA-9020702
O75935,R-HSA-4551638
O75935,R-HSA-5693579
O75935,R-HSA-5675221
O75935,R-HSA-8854050
O75935,R-HSA-2559582
O75935,R-HSA-381753
O75935,R-HSA-72689
O75935,R-HSA-179409
O75935,R-HSA-167152
O75936,R-HSA-352230
O75937,R-HSA-9679191
O75940,R-HSA-163125
O75943,R-HSA-5690714
O75943,R-HSA-9664323
O75943,R-HSA-420092
O75943,R-HSA-68949
O75943,R-HSA-1442490
O75943,R-HSA-76066
O75943,R-HSA-68689
O75947,R-HSA-8936459
O75947,R-HSA-6811434
O75955,R-HSA-9664323
O75955,R-HSA-69601
O75955,R-HSA-162710
O75955,R-HSA-5660724
O75955,R-HSA-3295583
O75955,R-HSA-174417
O75962,R-HSA-2029481
O75962,R-HSA-2219530
O75962,R-HSA-9018519
O75962,R-HSA-4608870
O75962,R-HSA-6805567
O75962,R-HSA-75893
O75962,R-HSA-373753
O75962,R-HSA-202424
O75962,R-HSA-9614399
O75962,R-HSA-3656253
O75962,R-HSA-171306
O75962,R-HSA-8851680
O75964,R-HSA-167152
O75964,R-HSA-1169408
O75971,R-HSA-174113
O75971,R-HSA-5638303
O75971,R-HSA-9705671
O75971,R-HSA-186763
O75971,R-HSA-196299
O75976,R-HSA-202733
O75976,R-HSA-9013026
O75976,R-HSA-2871809
O76000,R-HSA-6804757
